dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
2020-11-21,21,11,2020,2309.0,0.0,Greece,EL,GRC,10718565,Europe
2020-11-21,21,11,2020,24213.0,574.0,Poland,PL,POL,37958138,Europe
2020-11-21,21,11,2020,8078.0,287.0,Spain,ES,ESP,47332614,Europe
2020-11-21,21,11,2020,288.0,0.0,Norway,NO,NOR,5367580,Europe
2020-11-21,21,11,2020,9685.0,160.0,Romania,RO,ROU,19328838,Europe
2020-11-22,22,11,2020,173.0,3.0,Luxembourg,LU,LUX,626108,Europe
2020-11-22,22,11,2020,187.0,1.0,Cyprus,CY,CYP,888005,Europe
2020-11-22,22,11,2020,1498.0,0.0,Greece,EL,GRC,10718565,Europe
2020-11-22,22,11,2020,279.0,0.0,Norway,NO,NOR,5367580,Europe
2020-11-22,22,11,2020,1134.0,20.0,Lithuania,LT,LTU,2794090,Europe
2020-11-22,22,11,2020,232.0,3.0,Estonia,EE,EST,1328976,Europe
2020-11-22,22,11,2020,13157.0,214.0,France,FR,FRA,67320216,Europe
2020-11-22,22,11,2020,318.0,1.0,Ireland,IE,IRL,4964440,Europe
2020-11-22,22,11,2020,102.0,0.0,Malta,MT,MLT,514564,Europe
2020-11-22,22,11,2020,2437.0,105.0,Austria,AT,AUT,8901064,Europe
2020-11-22,22,11,2020,4320.0,111.0,Hungary,HU,HUN,9769526,Europe
2020-11-22,22,11,2020,3573.0,75.0,Portugal,PT,PRT,10295909,Europe
2020-11-22,22,11,2020,1123.0,42.0,Bulgaria,BG,BGR,6951482,Europe
2020-11-22,22,11,2020,44.0,4.0,Liechtenstein,LI,LIE,38747,Europe
2020-11-22,22,11,2020,5358.0,20.0,Netherlands,NL,NLD,17407585,Europe
2020-11-22,22,11,2020,1508.0,126.0,Czechia,CZ,CZE,10693939,Europe
2020-11-22,22,11,2020,6315.0,258.0,Spain,ES,ESP,47332614,Europe
2020-11-22,22,11,2020,8818.0,285.0,Germany,DE,DEU,83166711,Europe
2020-11-22,22,11,2020,17856.0,330.0,Poland,PL,POL,37958138,Europe
2020-11-22,22,11,2020,5837.0,131.0,Romania,RO,ROU,19328838,Europe
2020-11-22,22,11,2020,3308.0,49.0,Croatia,HR,HRV,4058165,Europe
2020-11-22,22,11,2020,376.0,0.0,Latvia,LV,LVA,1907675,Europe
2020-11-22,22,11,2020,2422.0,59.0,Sweden,SE,SWE,10327589,Europe
2020-11-22,22,11,2020,585.0,134.0,Belgium,BE,BEL,11522440,Europe
2020-11-22,22,11,2020,28337.0,562.0,Italy,IT,ITA,59641488,Europe
2020-11-22,22,11,2020,471.0,26.0,Slovenia,SI,SVN,2095861,Europe
2020-11-22,22,11,2020,231.0,22.0,Slovakia,SK,SVK,5457873,Europe
2020-11-22,22,11,2020,267.0,4.0,Finland,FI,FIN,5525292,Europe
2020-11-22,22,11,2020,850.0,6.0,Denmark,DK,DNK,5822763,Europe
2020-11-23,23,11,2020,15074.0,475.0,Germany,DE,DEU,83166711,Europe
2020-11-23,23,11,2020,80.0,2.0,Malta,MT,MLT,514564,Europe
2020-11-23,23,11,2020,1973.0,45.0,Croatia,HR,HRV,4058165,Europe
2020-11-23,23,11,2020,1308.0,45.0,Slovenia,SI,SVN,2095861,Europe
2020-11-23,23,11,2020,4207.0,130.0,Romania,RO,ROU,19328838,Europe
2020-11-23,23,11,2020,9156.0,321.0,Spain,ES,ESP,47332614,Europe
2020-11-23,23,11,2020,1339.0,18.0,Lithuania,LT,LTU,2794090,Europe
2020-11-23,23,11,2020,22927.0,630.0,Italy,IT,ITA,59641488,Europe
2020-11-23,23,11,2020,67.0,0.0,Iceland,IS,ISL,364134,Europe
2020-11-23,23,11,2020,5181.0,64.0,Netherlands,NL,NLD,17407585,Europe
2020-11-23,23,11,2020,2.0,1.0,Liechtenstein,LI,LIE,38747,Europe
2020-11-23,23,11,2020,504.0,5.0,Finland,FI,FIN,5525292,Europe
2020-11-23,23,11,2020,4609.0,123.0,Austria,AT,AUT,8901064,Europe
2020-11-23,23,11,2020,372.0,10.0,Luxembourg,LU,LUX,626108,Europe
2020-11-23,23,11,2020,4452.0,500.0,France,FR,FRA,67320216,Europe
2020-11-23,23,11,2020,1021.0,16.0,Slovakia,SK,SVK,5457873,Europe
2020-11-23,23,11,2020,4097.0,87.0,Portugal,PT,PRT,10295909,Europe
2020-11-23,23,11,2020,204.0,3.0,Estonia,EE,EST,1328976,Europe
2020-11-23,23,11,2020,250.0,-1.0,Ireland,IE,IRL,4964440,Europe
2020-11-23,23,11,2020,3146.0,60.0,Bulgaria,BG,BGR,6951482,Europe
2020-11-23,23,11,2020,4382.0,129.0,Czechia,CZ,CZE,10693939,Europe
2020-11-23,23,11,2020,3877.0,55.0,Sweden,SE,SWE,10327589,Europe
2020-11-23,23,11,2020,610.0,5.0,Norway,NO,NOR,5367580,Europe
2020-11-23,23,11,2020,15002.0,156.0,Poland,PL,POL,37958138,Europe
2020-11-23,23,11,2020,3334.0,91.0,Hungary,HU,HUN,9769526,Europe
2020-11-23,23,11,2020,1169.0,3.0,Denmark,DK,DNK,5822763,Europe
2020-11-23,23,11,2020,116.0,9.0,Latvia,LV,LVA,1907675,Europe
2020-11-23,23,11,2020,262.0,0.0,Cyprus,CY,CYP,888005,Europe
2020-11-23,23,11,2020,1387.0,0.0,Greece,EL,GRC,10718565,Europe
2020-11-23,23,11,2020,3944.0,142.0,Belgium,BE,BEL,11522440,Europe
2020-11-24,24,11,2020,1811.0,23.0,Slovakia,SK,SVK,5457873,Europe
2020-11-24,24,11,2020,19407.0,514.0,Germany,DE,DEU,83166711,Europe
2020-11-24,24,11,2020,3929.0,117.0,Hungary,HU,HUN,9769526,Europe
2020-11-24,24,11,2020,382.0,2.0,Estonia,EE,EST,1328976,Europe
2020-11-24,24,11,2020,7753.0,196.0,Romania,RO,ROU,19328838,Europe
2020-11-24,24,11,2020,5294.0,69.0,Portugal,PT,PRT,10295909,Europe
2020-11-24,24,11,2020,14.0,0.0,Iceland,IS,ISL,364134,Europe
2020-11-24,24,11,2020,5674.0,68.0,Sweden,SE,SWE,10327589,Europe
2020-11-24,24,11,2020,2865.0,123.0,Belgium,BE,BEL,11522440,Europe
2020-11-24,24,11,2020,9155.0,1004.0,France,FR,FRA,67320216,Europe
2020-11-24,24,11,2020,471.0,6.0,Finland,FI,FIN,5525292,Europe
2020-11-24,24,11,2020,614.0,7.0,Luxembourg,LU,LUX,626108,Europe
2020-11-24,24,11,2020,1367.0,6.0,Denmark,DK,DNK,5822763,Europe
2020-11-24,24,11,2020,457.0,13.0,Latvia,LV,LVA,1907675,Europe
2020-11-24,24,11,2020,2234.0,59.0,Slovenia,SI,SVN,2095861,Europe
2020-11-24,24,11,2020,2391.0,22.0,Lithuania,LT,LTU,2794090,Europe
2020-11-24,24,11,2020,2323.0,47.0,Croatia,HR,HRV,4058165,Europe
2020-11-24,24,11,2020,25.0,1.0,Liechtenstein,LI,LIE,38747,Europe
2020-11-24,24,11,2020,415.0,3.0,Norway,NO,NOR,5367580,Europe
2020-11-24,24,11,2020,3947.0,89.0,Netherlands,NL,NLD,17407585,Europe
2020-11-24,24,11,2020,9102.0,253.0,Spain,ES,ESP,47332614,Europe
2020-11-24,24,11,2020,23227.0,853.0,Italy,IT,ITA,59641488,Europe
2020-11-24,24,11,2020,5861.0,136.0,Czechia,CZ,CZE,10693939,Europe
2020-11-24,24,11,2020,5739.0,105.0,Austria,AT,AUT,8901064,Europe
2020-11-24,24,11,2020,4382.0,189.0,Bulgaria,BG,BGR,6951482,Europe
2020-11-24,24,11,2020,32727.0,540.0,Poland,PL,POL,37958138,Europe
2020-11-24,24,11,2020,2131.0,0.0,Greece,EL,GRC,10718565,Europe
2020-11-24,24,11,2020,219.0,6.0,Ireland,IE,IRL,4964440,Europe
2020-11-24,24,11,2020,133.0,4.0,Malta,MT,MLT,514564,Europe
2020-11-24,24,11,2020,252.0,2.0,Cyprus,CY,CYP,888005,Europe
2020-11-25,25,11,2020,16282.0,381.0,France,FR,FRA,67320216,Europe
2020-11-25,25,11,2020,413.0,3.0,Estonia,EE,EST,1328976,Europe
2020-11-25,25,11,2020,771.0,7.0,Luxembourg,LU,LUX,626108,Europe
2020-11-25,25,11,2020,8384.0,296.0,Spain,ES,ESP,47332614,Europe
2020-11-25,25,11,2020,1953.0,17.0,Slovakia,SK,SVK,5457873,Europe
2020-11-25,25,11,2020,11.0,0.0,Iceland,IS,ISL,364134,Europe
2020-11-25,25,11,2020,4910.0,72.0,Netherlands,NL,NLD,17407585,Europe
2020-11-25,25,11,2020,513.0,2.0,Norway,NO,NOR,5367580,Europe
2020-11-25,25,11,2020,9739.0,168.0,Romania,RO,ROU,19328838,Europe
2020-11-25,25,11,2020,5389.0,121.0,Austria,AT,AUT,8901064,Europe
2020-11-25,25,11,2020,1782.0,43.0,Slovenia,SI,SVN,2095861,Europe
2020-11-25,25,11,2020,22044.0,590.0,Germany,DE,DEU,83166711,Europe
2020-11-25,25,11,2020,15362.0,674.0,Poland,PL,POL,37958138,Europe
2020-11-25,25,11,2020,257.0,5.0,Ireland,IE,IRL,4964440,Europe
2020-11-25,25,11,2020,3712.0,157.0,Bulgaria,BG,BGR,6951482,Europe
2020-11-25,25,11,2020,619.0,8.0,Finland,FI,FIN,5525292,Europe
2020-11-25,25,11,2020,2669.0,139.0,Belgium,BE,BEL,11522440,Europe
2020-11-25,25,11,2020,3603.0,56.0,Croatia,HR,HRV,4058165,Europe
2020-11-25,25,11,2020,254.0,1.0,Cyprus,CY,CYP,888005,Europe
2020-11-25,25,11,2020,3806.0,106.0,Hungary,HU,HUN,9769526,Europe
2020-11-25,25,11,2020,2101.0,27.0,Lithuania,LT,LTU,2794090,Europe
2020-11-25,25,11,2020,580.0,9.0,Latvia,LV,LVA,1907675,Europe
2020-11-25,25,11,2020,6066.0,69.0,Sweden,SE,SWE,10327589,Europe
2020-11-25,25,11,2020,5712.0,79.0,Portugal,PT,PRT,10295909,Europe
2020-11-25,25,11,2020,2151.0,0.0,Greece,EL,GRC,10718565,Europe
2020-11-25,25,11,2020,25852.0,722.0,Italy,IT,ITA,59641488,Europe
2020-11-25,25,11,2020,1183.0,8.0,Denmark,DK,DNK,5822763,Europe
2020-11-25,25,11,2020,116.0,5.0,Malta,MT,MLT,514564,Europe
2020-11-25,25,11,2020,4929.0,123.0,Czechia,CZ,CZE,10693939,Europe
2020-11-26,26,11,2020,898.0,4.0,Latvia,LV,LVA,1907675,Europe
2020-11-26,26,11,2020,220.0,1.0,Cyprus,CY,CYP,888005,Europe
2020-11-26,26,11,2020,9005.0,171.0,Romania,RO,ROU,19328838,Europe
2020-11-26,26,11,2020,3568.0,141.0,Bulgaria,BG,BGR,6951482,Europe
2020-11-26,26,11,2020,2412.0,118.0,Belgium,BE,BEL,11522440,Europe
2020-11-26,26,11,2020,6903.0,60.0,Sweden,SE,SWE,10327589,Europe
2020-11-26,26,11,2020,4050.0,130.0,Czechia,CZ,CZE,10693939,Europe
2020-11-26,26,11,2020,7689.0,291.0,Spain,ES,ESP,47332614,Europe
2020-11-26,26,11,2020,510.0,2.0,Finland,FI,FIN,5525292,Europe
2020-11-26,26,11,2020,16690.0,580.0,Poland,PL,POL,37958138,Europe
2020-11-26,26,11,2020,6360.0,115.0,Hungary,HU,HUN,9769526,Europe
2020-11-26,26,11,2020,366.0,2.0,Estonia,EE,EST,1328976,Europe
2020-11-26,26,11,2020,1191.0,4.0,Denmark,DK,DNK,5822763,Europe
2020-11-26,26,11,2020,23.0,0.0,Iceland,IS,ISL,364134,Europe
2020-11-26,26,11,2020,29001.0,822.0,Italy,IT,ITA,59641488,Europe
2020-11-26,26,11,2020,4468.0,75.0,Netherlands,NL,NLD,17407585,Europe
2020-11-26,26,11,2020,2018.0,0.0,Greece,EL,GRC,10718565,Europe
2020-11-26,26,11,2020,4009.0,51.0,Croatia,HR,HRV,4058165,Europe
2020-11-26,26,11,2020,152.0,3.0,Malta,MT,MLT,514564,Europe
2020-11-26,26,11,2020,22760.0,658.0,Germany,DE,DEU,83166711,Europe
2020-11-26,26,11,2020,477.0,0.0,Norway,NO,NOR,5367580,Europe
2020-11-26,26,11,2020,534.0,7.0,Luxembourg,LU,LUX,626108,Europe
2020-11-26,26,11,2020,1849.0,22.0,Slovakia,SK,SVK,5457873,Europe
2020-11-26,26,11,2020,1612.0,46.0,Slovenia,SI,SVN,2095861,Europe
2020-11-26,26,11,2020,5192.0,71.0,Portugal,PT,PRT,10295909,Europe
2020-11-26,26,11,2020,307.0,3.0,Ireland,IE,IRL,4964440,Europe
2020-11-26,26,11,2020,13563.0,339.0,France,FR,FRA,67320216,Europe
2020-11-26,26,11,2020,2377.0,23.0,Lithuania,LT,LTU,2794090,Europe
2020-11-26,26,11,2020,5017.0,120.0,Austria,AT,AUT,8901064,Europe
2020-11-27,27,11,2020,1981.0,0.0,Greece,EL,GRC,10718565,Europe
2020-11-27,27,11,2020,456.0,6.0,Finland,FI,FIN,5525292,Europe
2020-11-27,27,11,2020,1323.0,8.0,Denmark,DK,DNK,5822763,Europe
2020-11-27,27,11,2020,2724.0,126.0,Belgium,BE,BEL,11522440,Europe
2020-11-27,27,11,2020,447.0,12.0,Norway,NO,NOR,5367580,Europe
2020-11-27,27,11,2020,8499.0,172.0,Romania,RO,ROU,19328838,Europe
2020-11-27,27,11,2020,2123.0,22.0,Lithuania,LT,LTU,2794090,Europe
2020-11-27,27,11,2020,637.0,2.0,Latvia,LV,LVA,1907675,Europe
2020-11-27,27,11,2020,28342.0,827.0,Italy,IT,ITA,59641488,Europe
2020-11-27,27,11,2020,375.0,8.0,Estonia,EE,EST,1328976,Europe
2020-11-27,27,11,2020,310.0,0.0,Cyprus,CY,CYP,888005,Europe
2020-11-27,27,11,2020,4080.0,48.0,Croatia,HR,HRV,4058165,Europe
2020-11-27,27,11,2020,3327.0,162.0,Bulgaria,BG,BGR,6951482,Europe
2020-11-27,27,11,2020,20143.0,626.0,Germany,DE,DEU,83166711,Europe
2020-11-27,27,11,2020,96.0,3.0,Malta,MT,MLT,514564,Europe
2020-11-27,27,11,2020,4583.0,81.0,Portugal,PT,PRT,10295909,Europe
2020-11-27,27,11,2020,8497.0,267.0,Spain,ES,ESP,47332614,Europe
2020-11-27,27,11,2020,6393.0,135.0,Hungary,HU,HUN,9769526,Europe
2020-11-27,27,11,2020,6462.0,65.0,Sweden,SE,SWE,10327589,Europe
2020-11-27,27,11,2020,1527.0,27.0,Slovakia,SK,SVK,5457873,Europe
2020-11-27,27,11,2020,1601.0,48.0,Slovenia,SI,SVN,2095861,Europe
2020-11-27,27,11,2020,563.0,9.0,Luxembourg,LU,LUX,626108,Europe
2020-11-27,27,11,2020,205.0,7.0,Ireland,IE,IRL,4964440,Europe
2020-11-27,27,11,2020,5751.0,81.0,Netherlands,NL,NLD,17407585,Europe
2020-11-27,27,11,2020,25.0,0.0,Iceland,IS,ISL,364134,Europe
2020-11-27,27,11,2020,17304.0,579.0,Poland,PL,POL,37958138,Europe
2020-11-27,27,11,2020,4236.0,130.0,Austria,AT,AUT,8901064,Europe
2020-11-27,27,11,2020,4463.0,138.0,Czechia,CZ,CZE,10693939,Europe
2020-11-27,27,11,2020,12459.0,957.0,France,FR,FRA,67320216,Europe
2020-11-28,28,11,2020,10.0,0.0,Iceland,IS,ISL,364134,Europe
2020-11-28,28,11,2020,6268.0,152.0,Hungary,HU,HUN,9769526,Europe
2020-11-28,28,11,2020,1792.0,151.0,Bulgaria,BG,BGR,6951482,Europe
2020-11-28,28,11,2020,15177.0,599.0,Poland,PL,POL,37958138,Europe
2020-11-28,28,11,2020,355.0,3.0,Estonia,EE,EST,1328976,Europe
2020-11-28,28,11,2020,243.0,7.0,Ireland,IE,IRL,4964440,Europe
2020-11-28,28,11,2020,1747.0,0.0,Greece,EL,GRC,10718565,Europe
2020-11-28,28,11,2020,108.0,4.0,Malta,MT,MLT,514564,Europe
2020-11-28,28,11,2020,1100.0,18.0,Slovakia,SK,SVK,5457873,Europe
2020-11-28,28,11,2020,3987.0,55.0,Croatia,HR,HRV,4058165,Europe
2020-11-28,28,11,2020,2668.0,117.0,Czechia,CZ,CZE,10693939,Europe
2020-11-28,28,11,2020,1109.0,43.0,Slovenia,SI,SVN,2095861,Europe
2020-11-28,28,11,2020,3735.0,136.0,Austria,AT,AUT,8901064,Europe
2020-11-28,28,11,2020,26315.0,686.0,Italy,IT,ITA,59641488,Europe
2020-11-28,28,11,2020,248.0,0.0,Cyprus,CY,CYP,888005,Europe
2020-11-28,28,11,2020,6364.0,220.0,Spain,ES,ESP,47332614,Europe
2020-11-28,28,11,2020,3825.0,50.0,Sweden,SE,SWE,10327589,Europe
2020-11-28,28,11,2020,1001.0,119.0,Belgium,BE,BEL,11522440,Europe
2020-11-28,28,11,2020,4035.0,65.0,Portugal,PT,PRT,10295909,Europe
2020-11-28,28,11,2020,1636.0,6.0,Denmark,DK,DNK,5822763,Europe
2020-11-28,28,11,2020,14938.0,405.0,Germany,DE,DEU,83166711,Europe
2020-11-28,28,11,2020,12580.0,213.0,France,FR,FRA,67320216,Europe
2020-11-28,28,11,2020,564.0,7.0,Luxembourg,LU,LUX,626108,Europe
2020-11-28,28,11,2020,8134.0,161.0,Romania,RO,ROU,19328838,Europe
2020-11-28,28,11,2020,1916.0,22.0,Lithuania,LT,LTU,2794090,Europe
2020-11-28,28,11,2020,284.0,2.0,Finland,FI,FIN,5525292,Europe
2020-11-28,28,11,2020,753.0,3.0,Latvia,LV,LVA,1907675,Europe
2020-11-28,28,11,2020,4465.0,54.0,Netherlands,NL,NLD,17407585,Europe
2020-11-28,28,11,2020,236.0,0.0,Norway,NO,NOR,5367580,Europe
2020-11-29,29,11,2020,5111.0,219.0,Spain,ES,ESP,47332614,Europe
2020-11-29,29,11,2020,228.0,0.0,Norway,NO,NOR,5367580,Europe
2020-11-29,29,11,2020,427.0,48.0,Slovenia,SI,SVN,2095861,Europe
2020-11-29,29,11,2020,11482.0,283.0,Poland,PL,POL,37958138,Europe
2020-11-29,29,11,2020,256.0,4.0,Estonia,EE,EST,1328976,Europe
2020-11-29,29,11,2020,196.0,23.0,Slovakia,SK,SVK,5457873,Europe
2020-11-29,29,11,2020,9784.0,198.0,France,FR,FRA,67320216,Europe
2020-11-29,29,11,2020,5554.0,148.0,Romania,RO,ROU,19328838,Europe
2020-11-29,29,11,2020,1200.0,27.0,Lithuania,LT,LTU,2794090,Europe
2020-11-29,29,11,2020,2753.0,50.0,Sweden,SE,SWE,10327589,Europe
2020-11-29,29,11,2020,11.0,0.0,Iceland,IS,ISL,364134,Europe
2020-11-29,29,11,2020,1074.0,95.0,Czechia,CZ,CZE,10693939,Europe
2020-11-29,29,11,2020,998.0,11.0,Denmark,DK,DNK,5822763,Europe
2020-11-29,29,11,2020,293.0,5.0,Finland,FI,FIN,5525292,Europe
2020-11-29,29,11,2020,8784.0,328.0,Germany,DE,DEU,83166711,Europe
2020-11-29,29,11,2020,139.0,6.0,Luxembourg,LU,LUX,626108,Europe
2020-11-29,29,11,2020,143.0,1.0,Malta,MT,MLT,514564,Europe
2020-11-29,29,11,2020,4475.0,80.0,Portugal,PT,PRT,10295909,Europe
2020-11-29,29,11,2020,20646.0,541.0,Italy,IT,ITA,59641488,Europe
2020-11-29,29,11,2020,2919.0,57.0,Croatia,HR,HRV,4058165,Europe
2020-11-29,29,11,2020,414.0,4.0,Latvia,LV,LVA,1907675,Europe
2020-11-29,29,11,2020,556.0,119.0,Belgium,BE,BEL,11522440,Europe
2020-11-29,29,11,2020,6819.0,156.0,Hungary,HU,HUN,9769526,Europe
2020-11-29,29,11,2020,5565.0,25.0,Netherlands,NL,NLD,17407585,Europe
2020-11-29,29,11,2020,2390.0,122.0,Austria,AT,AUT,8901064,Europe
2020-11-29,29,11,2020,739.0,69.0,Bulgaria,BG,BGR,6951482,Europe
2020-11-29,29,11,2020,152.0,0.0,Cyprus,CY,CYP,888005,Europe
2020-11-29,29,11,2020,299.0,2.0,Ireland,IE,IRL,4964440,Europe
2020-11-29,29,11,2020,1193.0,0.0,Greece,EL,GRC,10718565,Europe
2020-11-30,30,11,2020,1129.0,7.0,Denmark,DK,DNK,5822763,Europe
2020-11-30,30,11,2020,448.0,4.0,Norway,NO,NOR,5367580,Europe
2020-11-30,30,11,2020,3826.0,138.0,Romania,RO,ROU,19328838,Europe
2020-11-30,30,11,2020,3256.0,70.0,Portugal,PT,PRT,10295909,Europe
2020-11-30,30,11,2020,182.0,1.0,Cyprus,CY,CYP,888005,Europe
2020-11-30,30,11,2020,100.0,9.0,Latvia,LV,LVA,1907675,Europe
2020-11-30,30,11,2020,4572.0,32.0,Netherlands,NL,NLD,17407585,Europe
2020-11-30,30,11,2020,7582.0,230.0,Spain,ES,ESP,47332614,Europe
2020-11-30,30,11,2020,596.0,10.0,Finland,FI,FIN,5525292,Europe
2020-11-30,30,11,2020,5736.0,121.0,Poland,PL,POL,37958138,Europe
2020-11-30,30,11,2020,3286.0,102.0,Belgium,BE,BEL,11522440,Europe
2020-11-30,30,11,2020,1299.0,51.0,Slovenia,SI,SVN,2095861,Europe
2020-11-30,30,11,2020,1830.0,74.0,Croatia,HR,HRV,4058165,Europe
2020-11-30,30,11,2020,2814.0,65.0,Bulgaria,BG,BGR,6951482,Europe
2020-11-30,30,11,2020,13293.0,537.0,Germany,DE,DEU,83166711,Europe
2020-11-30,30,11,2020,4005.0,406.0,France,FR,FRA,67320216,Europe
2020-11-30,30,11,2020,3480.0,67.0,Sweden,SE,SWE,10327589,Europe
2020-11-30,30,11,2020,5595.0,151.0,Hungary,HU,HUN,9769526,Europe
2020-11-30,30,11,2020,1269.0,21.0,Lithuania,LT,LTU,2794090,Europe
2020-11-30,30,11,2020,3573.0,126.0,Czechia,CZ,CZE,10693939,Europe
2020-11-30,30,11,2020,451.0,9.0,Luxembourg,LU,LUX,626108,Europe
2020-11-30,30,11,2020,21.0,1.0,Iceland,IS,ISL,364134,Europe
2020-11-30,30,11,2020,303.0,1.0,Ireland,IE,IRL,4964440,Europe
2020-11-30,30,11,2020,1254.0,29.0,Slovakia,SK,SVK,5457873,Europe
2020-11-30,30,11,2020,1044.0,0.0,Greece,EL,GRC,10718565,Europe
2020-11-30,30,11,2020,16376.0,672.0,Italy,IT,ITA,59641488,Europe
2020-11-30,30,11,2020,189.0,3.0,Estonia,EE,EST,1328976,Europe
2020-11-30,30,11,2020,121.0,4.0,Malta,MT,MLT,514564,Europe
2020-11-30,30,11,2020,3373.0,136.0,Austria,AT,AUT,8901064,Europe
2020-12-01,12,1,2020,1.0,0.0,Spain,ES,ESP,47332614,Europe
2020-12-01,12,1,2020,0.0,0.0,Finland,FI,FIN,5525292,Europe
2020-12-02,12,2,2020,0.0,0.0,Sweden,SE,SWE,10327589,Europe
2020-12-02,12,2,2020,0.0,0.0,France,FR,FRA,67320216,Europe
2020-12-02,12,2,2020,0.0,0.0,Finland,FI,FIN,5525292,Europe
2020-12-02,12,2,2020,0.0,0.0,Czechia,CZ,CZE,10693939,Europe
2020-12-02,12,2,2020,1.0,0.0,Germany,DE,DEU,83166711,Europe
2020-12-02,12,2,2020,0.0,0.0,Lithuania,LT,LTU,2794090,Europe
2020-12-02,12,2,2020,23.0,0.0,Spain,ES,ESP,47332614,Europe
2020-12-03,12,3,2020,18.0,0.0,Greece,EL,GRC,10718565,Europe
2020-12-03,12,3,2020,22.0,0.0,Czechia,CZ,CZE,10693939,Europe
2020-12-03,12,3,2020,96.0,1.0,Austria,AT,AUT,8901064,Europe
2020-12-03,12,3,2020,27.0,0.0,Ireland,IE,IRL,4964440,Europe
2020-12-03,12,3,2020,44.0,0.0,Denmark,DK,DNK,5822763,Europe
2020-12-03,12,3,2020,1.0,0.0,Lithuania,LT,LTU,2794090,Europe
2020-12-03,12,3,2020,2651.0,189.0,Italy,IT,ITA,59641488,Europe
2020-12-03,12,3,2020,5.0,0.0,Malta,MT,MLT,514564,Europe
2020-12-03,12,3,2020,0.0,0.0,Cyprus,CY,CYP,888005,Europe
2020-12-03,12,3,2020,6.0,0.0,Latvia,LV,LVA,1907675,Europe
2020-12-03,12,3,2020,16.0,0.0,Bulgaria,BG,BGR,6951482,Europe
2020-12-03,12,3,2020,991.0,12.0,Germany,DE,DEU,83166711,Europe
2020-12-03,12,3,2020,20.0,1.0,Poland,PL,POL,37958138,Europe
2020-12-03,12,3,2020,5918.0,59.0,Spain,ES,ESP,47332614,Europe
2020-12-03,12,3,2020,13.0,0.0,Luxembourg,LU,LUX,626108,Europe
2020-12-03,12,3,2020,60.0,0.0,Finland,FI,FIN,5525292,Europe
2020-12-03,12,3,2020,40.0,0.0,Estonia,EE,EST,1328976,Europe
2020-12-03,12,3,2020,50.0,0.0,Slovenia,SI,SVN,2095861,Europe
2020-12-03,12,3,2020,127.0,0.0,Netherlands,NL,NLD,17407585,Europe
2020-12-03,12,3,2020,595.0,0.0,France,FR,FRA,67320216,Europe
2020-12-03,12,3,2020,151.0,0.0,Sweden,SE,SWE,10327589,Europe
2020-12-03,12,3,2020,3.0,0.0,Hungary,HU,HUN,9769526,Europe
2020-12-03,12,3,2020,11.0,0.0,Slovakia,SK,SVK,5457873,Europe
2020-12-03,12,3,2020,3.0,0.0,Croatia,HR,HRV,4058165,Europe
2020-12-03,12,3,2020,37.0,0.0,Portugal,PT,PRT,10295909,Europe
2020-12-03,12,3,2020,1.0,0.0,Liechtenstein,LI,LIE,38747,Europe
2020-12-04,12,4,2020,8.0,0.0,Malta,MT,MLT,514564,Europe
2020-12-04,12,4,2020,19.0,1.0,Lithuania,LT,LTU,2794090,Europe
2020-12-04,12,4,2020,2254.0,544.0,Spain,ES,ESP,47332614,Europe
2020-12-04,12,4,2020,727.0,14.0,Ireland,IE,IRL,4964440,Europe
2020-12-04,12,4,2020,89.0,10.0,Czechia,CZ,CZE,10693939,Europe
2020-12-04,12,4,2020,1.0,0.0,Liechtenstein,LI,LIE,38747,Europe
2020-12-04,12,4,2020,14.0,1.0,Iceland,IS,ISL,364134,Europe
2020-12-04,12,4,2020,4092.0,431.0,Italy,IT,ITA,59641488,Europe
2020-12-04,12,4,2020,318.0,24.0,Poland,PL,POL,37958138,Europe
2020-12-04,12,4,2020,310.0,23.0,Romania,RO,ROU,19328838,Europe
2020-12-04,12,4,2020,33.0,0.0,Greece,EL,GRC,10718565,Europe
2020-12-04,12,4,2020,80.0,11.0,Finland,FI,FIN,5525292,Europe
2020-12-04,12,4,2020,1171.0,94.0,Netherlands,NL,NLD,17407585,Europe
2020-12-04,12,4,2020,12.0,4.0,Luxembourg,LU,LUX,626108,Europe
2020-12-04,12,4,2020,111.0,11.0,Austria,AT,AUT,8901064,Europe
2020-12-04,12,4,2020,7.0,1.0,Bulgaria,BG,BGR,6951482,Europe
2020-12-04,12,4,2020,464.0,97.0,Sweden,SE,SWE,10327589,Europe
2020-12-04,12,4,2020,17.0,1.0,Estonia,EE,EST,1328976,Europe
2020-12-04,12,4,2020,27.0,0.0,Slovakia,SK,SVK,5457873,Europe
2020-12-04,12,4,2020,524.0,268.0,Belgium,BE,BEL,11522440,Europe
2020-12-04,12,4,2020,21.0,1.0,Latvia,LV,LVA,1907675,Europe
2020-12-04,12,4,2020,1868.0,170.0,Germany,DE,DEU,83166711,Europe
2020-12-04,12,4,2020,7.0,3.0,Slovenia,SI,SVN,2095861,Europe
2020-12-04,12,4,2020,1613.0,561.0,France,FR,FRA,67320216,Europe
2020-12-04,12,4,2020,66.0,2.0,Croatia,HR,HRV,4058165,Europe
2020-12-04,12,4,2020,77.0,6.0,Norway,NO,NOR,5367580,Europe
2020-12-04,12,4,2020,441.0,34.0,Portugal,PT,PRT,10295909,Europe
